@relation 'Frequency (Hz) vs Intensity (dB)'

@attribute Frequency numeric
@attribute Intensity numeric

@data
553.84615, 0.12801
1230.76923, 0.13624
553.84615, 0.13575
984.61538, 0.13339
1292.30769, 0.12684
984.61538, 0.12390
1107.69231, 0.13273
738.46154, 0.13035
984.61538, 0.12715
1600.00000, 0.12718
2153.84615, 0.12530
1230.76923, 0.13820
1107.69231, 0.12891
800.00000, 0.13720
1107.69231, 0.14287
1230.76923, 0.15449
1230.76923, 0.13705
1169.23077, 0.12798
1046.15385, 0.13884
923.07692, 0.13347
2215.38462, 0.13131
1353.84615, 0.12083
1600.00000, 0.13600
1169.23077, 0.13665
861.53846, 0.12906
861.53846, 0.12631
3323.07692, 0.13862
1415.38462, 0.14124
676.92308, 0.12376
1723.07692, 0.13314
1230.76923, 0.13993
1292.30769, 0.54863
246.15385, 0.93225
369.23077, 0.46789
369.23077, 0.99677
369.23077, 0.44751
1292.30769, 0.16433
430.76923, 0.14112
861.53846, 0.12513
430.76923, 0.17238
430.76923, 0.42254
246.15385, 0.12965
1169.23077, 0.14901
1169.23077, 0.13030
1476.92308, 0.15643
1476.92308, 0.13746
1846.15385, 0.14718
1046.15385, 0.14180
1292.30769, 0.13391
676.92308, 0.13197
1846.15385, 0.13932
861.53846, 0.12742
1169.23077, 0.13999
1476.92308, 0.14347
1292.30769, 18.23078
184.61538, 2.96291
307.69231, 2.41381
246.15385, 2.40064
184.61538, 1.36464
1107.69231, 11.63651
1230.76923, 6.91153
1415.38462, 1.80915
1292.30769, 3.33333
1415.38462, 2.38827
1353.84615, 2.65679
1415.38462, 3.82582
430.76923, 1.13162
430.76923, 6.52153
246.15385, 0.28777
184.61538, 0.16766
307.69231, 1.46009
369.23077, 0.32724
1169.23077, 0.53467
184.61538, 0.15587
184.61538, 0.14049
1476.92308, 0.78579
307.69231, 0.14128
307.69231, 0.14209
184.61538, 0.14949
184.61538, 0.16080
184.61538, 0.15756
307.69231, 0.15775
307.69231, 0.15099
2276.92308, 0.11683
1846.15385, 0.12343
1846.15385, 0.17468
1784.61538, 0.14749
492.30769, 0.13294
738.46154, 0.14740
1107.69231, 0.13824
1292.30769, 0.16179
184.61538, 0.18021
246.15385, 0.14611
1353.84615, 0.13863
307.69231, 0.14224
1846.15385, 0.13784
184.61538, 0.12252
1353.84615, 0.17962
1723.07692, 0.13663
1476.92308, 0.14516
1415.38462, 0.24840
1353.84615, 0.26522
1230.76923, 0.19949
1292.30769, 0.16958
1661.53846, 0.13711
676.92308, 0.12469
615.38462, 0.13773
1230.76923, 0.12964
1230.76923, 0.12995
553.84615, 0.13709
1230.76923, 0.14976
2461.53846, 0.12760
2030.76923, 0.12823
1784.61538, 0.13669
307.69231, 0.12824
1784.61538, 0.13734
184.61538, 0.13270
1292.30769, 0.14104
1230.76923, 0.54627
184.61538, 0.15704
615.38462, 0.13492
1907.69231, 0.13691
246.15385, 0.13859
1476.92308, 0.13389
246.15385, 0.15111
184.61538, 0.13977
184.61538, 0.15136
2892.30769, 0.14223
246.15385, 0.13434
246.15385, 0.13490
246.15385, 0.14406
246.15385, 0.21138
676.92308, 0.12872
1600.00000, 0.13158
184.61538, 0.14414
123.07692, 0.13244
1846.15385, 0.13686
1661.53846, 0.14719
861.53846, 0.13964
184.61538, 0.13523
1476.92308, 0.15427
2276.92308, 0.13920
246.15385, 0.15350
1661.53846, 0.15136
1292.30769, 0.18354
1353.84615, 0.13458
430.76923, 2.37438
430.76923, 1.95639
1415.38462, 0.73459
1907.69231, 0.29177
1907.69231, 0.25567
1723.07692, 0.24523
1538.46154, 0.46469
1600.00000, 0.21530
1353.84615, 0.43653
2830.76923, 0.14355
800.00000, 0.14085
184.61538, 0.14909
1353.84615, 0.13888
184.61538, 0.14825
2338.46154, 0.13675
184.61538, 0.13453
246.15385, 0.15151
1107.69231, 0.13684
1415.38462, 0.13163
184.61538, 0.13752
1230.76923, 0.13163
615.38462, 0.12855
184.61538, 0.16486
984.61538, 0.13880
1230.76923, 0.13935
184.61538, 0.12401
923.07692, 0.13749
1107.69231, 0.12920
676.92308, 0.14209
492.30769, 0.13081
1846.15385, 0.14502
1292.30769, 0.12381
1292.30769, 0.13635
1169.23077, 0.13117
492.30769, 0.13547
2153.84615, 0.12937
861.53846, 0.12962
615.38462, 0.12624
923.07692, 0.15409
1907.69231, 0.13918
1846.15385, 0.13029
1107.69231, 0.12779
676.92308, 0.12954
923.07692, 0.12231
1476.92308, 0.44604
1353.84615, 0.67179
1353.84615, 2.76855
1353.84615, 1.45940
2892.30769, 0.31863
1415.38462, 0.58500
1415.38462, 0.13531
1907.69231, 0.17074
923.07692, 0.14344
861.53846, 0.13581
1107.69231, 0.13091
861.53846, 0.12577
307.69231, 0.12698
307.69231, 0.15157
676.92308, 0.13702
923.07692, 0.14171
1230.76923, 0.15878
615.38462, 0.13417
184.61538, 0.13905
2092.30769, 0.14973
676.92308, 0.13045
369.23077, 0.15367
676.92308, 0.14607
1353.84615, 0.14036
184.61538, 0.12712
1169.23077, 0.12292
1415.38462, 0.14215
1292.30769, 0.13080
1046.15385, 0.16720
984.61538, 0.13929
1107.69231, 0.12240
553.84615, 0.13196
2030.76923, 0.13001
1784.61538, 0.13926
2276.92308, 0.12410
1723.07692, 0.13732
923.07692, 0.14198
1846.15385, 0.13336
1107.69231, 0.14357
676.92308, 0.13518
2338.46154, 0.12741
1907.69231, 0.13059
1169.23077, 0.13047
1107.69231, 0.12923
1107.69231, 0.14541
3261.53846, 0.12611
800.00000, 0.13165
984.61538, 0.12614
1107.69231, 0.13874
1723.07692, 0.13315
615.38462, 0.13892
984.61538, 0.13325
1292.30769, 0.13961
2153.84615, 0.12609
1107.69231, 0.14977
1292.30769, 0.13057
1476.92308, 0.13035
615.38462, 0.14610
1538.46154, 0.12878
738.46154, 0.13041
1415.38462, 0.14794
676.92308, 0.13586
1846.15385, 0.14429
1353.84615, 0.12736
1415.38462, 0.15890
738.46154, 0.13104
307.69231, 0.12729
553.84615, 0.13410
984.61538, 0.13478
246.15385, 0.35951
1292.30769, 0.28330
307.69231, 1.46944
369.23077, 0.44571
1230.76923, 0.31125
1292.30769, 0.54632
1292.30769, 0.47062
1292.30769, 0.25853
1292.30769, 0.20854
1415.38462, 0.35159
1600.00000, 0.36407
1600.00000, 0.29853
1230.76923, 0.22503
1415.38462, 0.34882
1415.38462, 0.40308
1415.38462, 1.08034
1292.30769, 0.96108
1169.23077, 0.36009
1230.76923, 0.27091
1292.30769, 0.18817
1230.76923, 0.16202
1907.69231, 0.11808
1230.76923, 0.15319
923.07692, 0.12806
1046.15385, 0.14325
738.46154, 0.13540
1169.23077, 0.15418
1230.76923, 0.15700
1169.23077, 0.13819
1292.30769, 0.15054
1353.84615, 0.12004
1292.30769, 0.15435
1661.53846, 0.18425
1230.76923, 0.50207
1907.69231, 0.16530
1107.69231, 0.16760
1476.92308, 0.13218
1046.15385, 0.13802
1353.84615, 0.14976
923.07692, 0.14030
1292.30769, 0.14825
1230.76923, 0.13476
923.07692, 0.14154
1107.69231, 0.13190
1230.76923, 0.13986
1476.92308, 0.13666
2461.53846, 0.13373
430.76923, 0.12858
923.07692, 0.13371
861.53846, 0.12437
1784.61538, 0.13057
1661.53846, 0.15666
1169.23077, 0.14186
738.46154, 0.14538
861.53846, 0.13183
738.46154, 0.15597
923.07692, 0.14359
676.92308, 0.14626
2584.61538, 0.11909
1784.61538, 0.12474
1046.15385, 0.14212
1169.23077, 0.13762
1107.69231, 0.12594
1107.69231, 0.12687
492.30769, 0.13599
676.92308, 0.13957
553.84615, 0.13147
1230.76923, 0.13310
1415.38462, 0.12861
615.38462, 0.12765
800.00000, 0.13184
1476.92308, 0.13704
2892.30769, 0.13496
738.46154, 0.13469
676.92308, 0.13977
800.00000, 0.12850
676.92308, 0.12495
984.61538, 0.12422
553.84615, 0.12823
1476.92308, 0.12802
2646.15385, 0.13124
800.00000, 0.14786
800.00000, 0.13056
1600.00000, 0.14397
1107.69231, 0.14634
1230.76923, 0.13042
861.53846, 0.12211
430.76923, 0.14537
1230.76923, 0.13510
1353.84615, 0.13034
738.46154, 0.15145
923.07692, 0.13617
1353.84615, 0.12008
615.38462, 0.14219
1107.69231, 0.11985
738.46154, 0.14239
1292.30769, 0.14011
492.30769, 0.13463
1292.30769, 0.12800
2830.76923, 0.12652
1169.23077, 0.12453
1723.07692, 0.13241
1292.30769, 0.15035
1415.38462, 0.14320
1292.30769, 0.15129
1846.15385, 0.14235
1723.07692, 0.13642
1600.00000, 0.14245
676.92308, 0.12175
1415.38462, 0.16223
1107.69231, 0.13021
738.46154, 0.13076
1292.30769, 0.12439
738.46154, 0.15852
1969.23077, 0.12513
1230.76923, 0.12827
1230.76923, 0.13114
984.61538, 0.12796
1169.23077, 0.13884
1723.07692, 0.13606
800.00000, 0.13276
2523.07692, 0.14345
2153.84615, 0.13857
1969.23077, 0.11881
2461.53846, 0.13978
738.46154, 0.13664
615.38462, 0.12954
2153.84615, 0.13624
2584.61538, 0.12685
984.61538, 0.14077
923.07692, 0.13447
1661.53846, 0.12319
1230.76923, 0.13364
1353.84615, 0.12385
1169.23077, 0.12876
1046.15385, 0.13745
1846.15385, 0.12732
1538.46154, 0.12870
2400.00000, 0.13024
1353.84615, 0.13226
553.84615, 0.12718
1230.76923, 0.13053
984.61538, 0.13786
2030.76923, 0.12799
615.38462, 0.14610
1476.92308, 0.12764
1476.92308, 0.15314
1230.76923, 0.13328
1169.23077, 0.13381
1107.69231, 0.13267
923.07692, 0.14329
3076.92308, 0.12457
1353.84615, 0.13875
1046.15385, 0.13689
1230.76923, 0.12600
1846.15385, 0.12490
676.92308, 0.14292
861.53846, 0.15021
800.00000, 0.15771
800.00000, 0.14433
2830.76923, 0.13695
1107.69231, 0.16157
1353.84615, 0.19661
1107.69231, 0.14075
2276.92308, 0.13903
923.07692, 0.14105
738.46154, 0.12032
1107.69231, 0.12287
861.53846, 0.13437
1661.53846, 0.14282
1292.30769, 0.15864
1107.69231, 0.12849
1046.15385, 0.12040
2953.84615, 0.13024
1046.15385, 0.14530
738.46154, 0.13673
1046.15385, 0.12688
1292.30769, 0.15394
1230.76923, 0.12993
1292.30769, 0.14583
492.30769, 0.14009
2584.61538, 0.13678
1538.46154, 0.13604
1353.84615, 0.14009
676.92308, 0.14067
1046.15385, 0.15134
1230.76923, 0.13113
1046.15385, 0.13500
123.07692, 0.17428
1107.69231, 0.15115
184.61538, 0.13952
184.61538, 0.13966
923.07692, 0.15596
184.61538, 0.12210
184.61538, 0.13534
1230.76923, 0.12354
1415.38462, 0.14949
246.15385, 0.12549
307.69231, 0.12290
738.46154, 0.12684
246.15385, 0.14579
923.07692, 0.14283
1169.23077, 0.13367
2276.92308, 0.12879
800.00000, 0.13747
1046.15385, 0.15122
1600.00000, 0.13971
1169.23077, 0.13804
1661.53846, 0.12349
430.76923, 0.14781
676.92308, 0.13784
923.07692, 0.12772
1415.38462, 0.13825
492.30769, 0.13709
800.00000, 0.14047
861.53846, 0.12638
1230.76923, 0.12917
1907.69231, 0.13354
923.07692, 0.13511
676.92308, 0.14118
61.53846, 0.13557
61.53846, 0.12877
800.00000, 0.14608
492.30769, 0.14010
246.15385, 0.15270
246.15385, 0.14573
1723.07692, 0.12874
1353.84615, 0.13162
1476.92308, 0.12834
1046.15385, 0.13655
1784.61538, 0.12357
738.46154, 0.12651
1230.76923, 0.13898
184.61538, 0.13447
1046.15385, 0.13699
1292.30769, 0.13327
1230.76923, 0.13529
1169.23077, 0.13792
1723.07692, 0.13038
492.30769, 0.12859
246.15385, 0.16536
1415.38462, 0.15468
430.76923, 0.23072
1046.15385, 0.14399
861.53846, 0.13136
1600.00000, 0.13252
1600.00000, 0.12055
369.23077, 0.13277
123.07692, 0.12776
2215.38462, 0.12613
923.07692, 0.14296
738.46154, 0.13305
1107.69231, 0.14018
676.92308, 0.13080
1046.15385, 0.12632
61.53846, 0.12399
184.61538, 0.13437
184.61538, 0.12202
800.00000, 0.13063
861.53846, 0.13509
1046.15385, 0.15245
1476.92308, 0.13067
1661.53846, 0.13294
984.61538, 0.13911
1046.15385, 0.12609
184.61538, 0.13690
492.30769, 0.14328
1353.84615, 0.13389
246.15385, 0.13032
184.61538, 0.13015
1169.23077, 0.14824
184.61538, 0.13140
1415.38462, 0.12980
1969.23077, 0.13471
184.61538, 0.13526
1600.00000, 0.14822
184.61538, 0.15187
1292.30769, 0.15669
1415.38462, 0.25963
184.61538, 0.14968
184.61538, 0.14151
184.61538, 0.13158
1661.53846, 0.14781
1846.15385, 0.12442
1476.92308, 0.13448
615.38462, 0.12435
1538.46154, 0.13773
1046.15385, 0.13236
1230.76923, 0.15252
676.92308, 0.14379
1046.15385, 0.12609
4000.00000, 0.12281
984.61538, 0.14118
1600.00000, 0.13737
61.53846, 0.12335
800.00000, 0.17020
307.69231, 0.12633
430.76923, 0.13330
1046.15385, 0.13857
123.07692, 0.81078
61.53846, 0.15149
984.61538, 0.15259
1476.92308, 0.13104
923.07692, 0.13136
184.61538, 0.13171
1415.38462, 0.15285
61.53846, 0.15451
1661.53846, 0.14180
1476.92308, 0.12946
1230.76923, 0.13537
1292.30769, 1.13604
123.07692, 0.62307
923.07692, 0.88045
307.69231, 0.46334
246.15385, 0.42742
984.61538, 5.46265
307.69231, 4.07961
1353.84615, 0.56398
1415.38462, 0.34087
923.07692, 0.13176
1784.61538, 0.12999
184.61538, 0.13438
184.61538, 0.14654
984.61538, 0.14236
738.46154, 0.13860
184.61538, 0.94157
246.15385, 0.18317
1353.84615, 0.57059
1230.76923, 0.44916
369.23077, 0.64637
430.76923, 0.19454
184.61538, 0.12627
1230.76923, 0.15863
1292.30769, 0.13699
1476.92308, 0.13678
1538.46154, 0.13587
1230.76923, 0.19048
1292.30769, 0.13416
800.00000, 0.13795
800.00000, 0.13020
1107.69231, 0.13652
492.30769, 0.13372
1046.15385, 0.14004
1600.00000, 0.14862
676.92308, 0.13262
984.61538, 0.12771
615.38462, 0.12027
984.61538, 0.13924
184.61538, 0.13969
861.53846, 0.12973
2276.92308, 0.14454
984.61538, 0.13280
3753.84615, 0.12004
923.07692, 0.14224
2215.38462, 0.13923
1907.69231, 0.13888
1353.84615, 0.13940
1476.92308, 0.12501
923.07692, 0.12758
2092.30769, 0.13488
2215.38462, 0.13906
1230.76923, 0.12600
1784.61538, 0.13653
800.00000, 0.13145
1292.30769, 0.13494
1784.61538, 0.14461
861.53846, 0.13079
1600.00000, 0.13692
184.61538, 0.13600
1723.07692, 0.13829
738.46154, 0.13633
2030.76923, 0.12326
923.07692, 0.13366
800.00000, 0.13790
3015.38462, 0.13395
1415.38462, 0.14213
1046.15385, 0.13871
738.46154, 0.14221
184.61538, 0.13086
984.61538, 0.14219
676.92308, 0.12491
923.07692, 0.15217
1538.46154, 0.13080
2523.07692, 0.14407
1415.38462, 0.15729
1292.30769, 0.13010
1046.15385, 0.13326
1538.46154, 0.13456
2584.61538, 0.14156
1661.53846, 0.12298
307.69231, 0.17211
1230.76923, 0.76682
430.76923, 0.80646
1661.53846, 0.26245
430.76923, 0.44729
430.76923, 0.34388
430.76923, 0.49831
1784.61538, 0.30077
1415.38462, 1.03118
184.61538, 1.82985
1230.76923, 0.38901
1292.30769, 0.66469
307.69231, 0.35386
430.76923, 0.15613
3261.53846, 0.13942
2276.92308, 0.13503
1538.46154, 0.12778
1169.23077, 0.13948
246.15385, 0.47119
1230.76923, 0.14784
553.84615, 0.14166
1230.76923, 0.13034
1107.69231, 0.13387
2400.00000, 0.13166
2584.61538, 0.11960
1600.00000, 0.12598
1415.38462, 0.14010
2584.61538, 0.13052
61.53846, 0.13910
2276.92308, 0.12750
1046.15385, 0.12987
1784.61538, 0.13453
923.07692, 0.12529
1046.15385, 0.13404
1415.38462, 0.14954
1169.23077, 0.13166
1538.46154, 0.13666
861.53846, 0.14653
61.53846, 0.13816
1292.30769, 0.13924
984.61538, 0.13416
1107.69231, 0.12389
1292.30769, 0.13008
800.00000, 0.12978
1046.15385, 0.13648
1292.30769, 0.14679
923.07692, 0.13638
861.53846, 0.12856
1107.69231, 0.11895
984.61538, 0.12211
1846.15385, 0.12829
1476.92308, 0.14166
1600.00000, 0.13014
1292.30769, 0.14791
861.53846, 0.12997
1046.15385, 0.13763
1476.92308, 0.14980
1353.84615, 0.14775
923.07692, 0.12734
1661.53846, 0.13806
738.46154, 0.12701
2338.46154, 0.13058
1415.38462, 0.13118
61.53846, 0.11654
1415.38462, 0.12647
800.00000, 0.14180
492.30769, 0.11739
738.46154, 0.12331
1600.00000, 0.13023
1169.23077, 0.13903
1230.76923, 0.14875
1538.46154, 0.13553
3138.46154, 0.12550
1784.61538, 0.14297
2030.76923, 0.13147
800.00000, 0.14292
1353.84615, 0.13776
1476.92308, 0.18036
1230.76923, 0.16456
1230.76923, 0.13702
676.92308, 0.12539
1292.30769, 0.14842
738.46154, 0.13502
1600.00000, 0.13100
1353.84615, 0.14159
923.07692, 0.14392
1292.30769, 0.11931
1169.23077, 0.13728
923.07692, 0.13790
1230.76923, 0.14056
1476.92308, 0.13364
615.38462, 0.13474
1169.23077, 0.13974
800.00000, 0.12765
984.61538, 0.13320
1353.84615, 0.15362
1600.00000, 0.13536
307.69231, 0.14202
1292.30769, 0.14379
1846.15385, 0.14467
1046.15385, 0.13464
430.76923, 0.13068
738.46154, 0.12816
492.30769, 0.14236
2338.46154, 0.13910
923.07692, 0.13659
1046.15385, 0.13054
2523.07692, 0.13198
1600.00000, 0.13215
1661.53846, 0.13146
1230.76923, 0.14894
1723.07692, 0.13152
492.30769, 0.13984
61.53846, 0.13230
430.76923, 0.12702
2276.92308, 0.13968
61.53846, 0.13103
1538.46154, 0.12623
615.38462, 0.12689
1107.69231, 0.14763
861.53846, 0.12249
1538.46154, 0.13009
1107.69231, 0.14248
553.84615, 0.13104
1907.69231, 0.12978
246.15385, 0.12188
1723.07692, 0.12714
861.53846, 0.14769
738.46154, 0.12464
676.92308, 0.12904
984.61538, 0.12666
553.84615, 0.13748
738.46154, 0.14716
1476.92308, 0.13921
1538.46154, 0.12778
800.00000, 0.12755
2769.23077, 0.13677
984.61538, 0.12756
1107.69231, 0.12964
1415.38462, 0.12612
1538.46154, 0.14386
1661.53846, 0.13465
430.76923, 0.13647
800.00000, 0.14247
1107.69231, 0.13311
4000.00000, 0.13509
61.53846, 0.12687
800.00000, 0.13964
1046.15385, 0.13079
1292.30769, 0.12743
1230.76923, 0.14308
553.84615, 0.13008
2830.76923, 0.12764
1292.30769, 0.14565
1230.76923, 0.13645
1784.61538, 0.13091
1046.15385, 0.12343
738.46154, 0.12659
738.46154, 0.13681
1353.84615, 0.13631
1292.30769, 0.18304
984.61538, 0.12347
1230.76923, 0.13376
984.61538, 0.13376
1353.84615, 0.12995
1538.46154, 0.15408
1169.23077, 0.14884
1846.15385, 0.15287
1230.76923, 0.18838
1969.23077, 0.27042
1846.15385, 0.36526
1846.15385, 0.24541
2215.38462, 0.12693
861.53846, 0.12543
738.46154, 0.13888
2400.00000, 0.13076
1169.23077, 0.12512
923.07692, 0.13622
2092.30769, 0.13605
1169.23077, 0.13516
1169.23077, 0.16886
861.53846, 0.14232
1107.69231, 0.15234
1169.23077, 0.13844
1046.15385, 0.16750
1046.15385, 0.17786
1046.15385, 0.15714
1107.69231, 0.19895
1230.76923, 0.15733
1538.46154, 0.15993
676.92308, 0.11900
1230.76923, 0.13035
1723.07692, 0.12926
1046.15385, 0.12797
1292.30769, 0.12732
1661.53846, 0.13393
676.92308, 0.12749
1353.84615, 0.14827
1292.30769, 0.14727
1476.92308, 0.13198
984.61538, 0.13413
307.69231, 0.13333
800.00000, 0.13567
861.53846, 0.12285
861.53846, 0.13523
615.38462, 0.12759
1476.92308, 0.12953
1046.15385, 0.14672
1046.15385, 0.12923
1661.53846, 0.13493
615.38462, 0.15406
615.38462, 0.13482
2092.30769, 0.15408
1353.84615, 0.12335
1107.69231, 0.14060
1292.30769, 0.13552
738.46154, 0.13184
984.61538, 0.12976
2400.00000, 0.13496
1723.07692, 0.12766
1292.30769, 0.12679
984.61538, 0.15438
676.92308, 0.13315
738.46154, 0.13710
2215.38462, 0.14160
61.53846, 0.12913
1353.84615, 0.13249
861.53846, 0.12409
1415.38462, 0.12923
553.84615, 0.12990
2400.00000, 0.12705
1476.92308, 0.13473
800.00000, 0.13471
1969.23077, 0.12398
492.30769, 0.14564
2092.30769, 0.12720
1661.53846, 0.14030
553.84615, 0.12368
1846.15385, 0.15469
2153.84615, 0.13310
1230.76923, 0.13391
984.61538, 0.13001
738.46154, 0.13488
1169.23077, 0.12635
1169.23077, 0.13787
1046.15385, 0.14255
923.07692, 0.13124
800.00000, 0.12750
1046.15385, 0.14029
553.84615, 0.12614
615.38462, 0.13931
1353.84615, 0.12958
800.00000, 0.13604
430.76923, 0.12061
676.92308, 0.13476
861.53846, 0.15460
1046.15385, 0.14087
1107.69231, 0.16294
923.07692, 0.14198
738.46154, 0.13126
2092.30769, 0.13162
1600.00000, 0.13413
1169.23077, 0.14900
1230.76923, 0.13217
800.00000, 0.13504
615.38462, 0.13430
1230.76923, 0.13740
1169.23077, 0.13751
1046.15385, 0.12776
676.92308, 0.14355
861.53846, 0.15106
1046.15385, 0.13022
923.07692, 0.13374
492.30769, 0.14410
1292.30769, 0.13623
1784.61538, 0.15829
2215.38462, 0.17002
1907.69231, 0.15015
430.76923, 0.11871
1230.76923, 0.12632
861.53846, 0.13025
861.53846, 0.14972
861.53846, 0.13016
738.46154, 0.13455
307.69231, 0.13886
1600.00000, 0.13034
861.53846, 0.12868
923.07692, 0.13025
1476.92308, 0.13558
1107.69231, 0.13278
984.61538, 0.13323
1292.30769, 0.13631
861.53846, 0.12731
1661.53846, 0.14371
800.00000, 0.13100
800.00000, 0.12457
1600.00000, 0.13615
246.15385, 0.13094
1107.69231, 0.16771
738.46154, 0.13792
553.84615, 0.12816
2953.84615, 0.11876
738.46154, 0.13075
984.61538, 0.14272
61.53846, 0.13961
2276.92308, 0.13488
984.61538, 0.13481
676.92308, 0.13943
1046.15385, 0.13325
184.61538, 0.13538
676.92308, 0.13568
1476.92308, 0.13245
1292.30769, 0.13050
2153.84615, 0.13345
1538.46154, 0.13745
1538.46154, 0.14415
923.07692, 0.15712
676.92308, 0.13475
984.61538, 0.14446
1353.84615, 0.12193
1661.53846, 0.14365
1046.15385, 0.12629
1538.46154, 0.13061
1538.46154, 0.11975
1046.15385, 0.14702
1538.46154, 0.12715
1169.23077, 0.13255
1107.69231, 0.12738
1230.76923, 0.12941
1292.30769, 0.14200
1230.76923, 0.13238
923.07692, 0.12715
1353.84615, 0.13804
1230.76923, 0.13431
1476.92308, 0.13689
923.07692, 0.14822
1415.38462, 0.14129
738.46154, 0.12882
1415.38462, 0.12844
1353.84615, 0.14588
923.07692, 0.13055
2523.07692, 0.14219
676.92308, 0.11614
553.84615, 0.13775
1230.76923, 0.12979
1230.76923, 0.12177
1169.23077, 0.14351
1230.76923, 0.14750
61.53846, 0.13497
800.00000, 0.12886
1661.53846, 0.14613
1292.30769, 0.13357
861.53846, 0.13484
492.30769, 0.12594
1107.69231, 0.14187
1107.69231, 0.13900
553.84615, 0.14422
1046.15385, 0.13662
2092.30769, 0.12411
1046.15385, 0.13545
1353.84615, 0.13199
676.92308, 0.12729
923.07692, 0.13621
1353.84615, 0.12907
1107.69231, 0.13686
1230.76923, 0.12943
492.30769, 0.15482
1476.92308, 0.13774
2707.69231, 0.13008
1784.61538, 0.13522
1723.07692, 0.14056
984.61538, 0.13338
1907.69231, 0.13313
676.92308, 0.13227
1907.69231, 0.13395
615.38462, 0.12626
1169.23077, 0.13363
1415.38462, 0.13565
800.00000, 0.13269
1353.84615, 0.25281
1292.30769, 0.16325
1292.30769, 0.14562
1784.61538, 0.15894
1230.76923, 0.14128
861.53846, 0.12896
1292.30769, 0.12427
1538.46154, 0.12434
1107.69231, 0.12935
1784.61538, 0.13162
984.61538, 0.12524
615.38462, 0.13070
1846.15385, 0.13258
61.53846, 0.13003
923.07692, 0.14047
3323.07692, 0.13392
800.00000, 0.12510
861.53846, 0.13605
923.07692, 0.14832
492.30769, 0.13136
61.53846, 0.12632
1846.15385, 0.13569
923.07692, 0.14460
861.53846, 0.13330
1292.30769, 0.13241
1230.76923, 0.13474
923.07692, 0.12560
800.00000, 0.13206
1538.46154, 0.12607
2769.23077, 0.27127
1538.46154, 0.12583
1107.69231, 0.13369
2707.69231, 0.35861
1538.46154, 0.12417
1353.84615, 0.15341
1046.15385, 0.15637
800.00000, 0.12161
1230.76923, 0.15096
800.00000, 0.13185
861.53846, 0.12376
1230.76923, 0.12326
2892.30769, 0.13406
615.38462, 0.14662
984.61538, 0.13285
1661.53846, 0.13639
1661.53846, 0.13008
1292.30769, 0.13448
1230.76923, 0.13851
1353.84615, 0.11921
1415.38462, 0.13862
492.30769, 0.12783
1230.76923, 0.14203
1476.92308, 0.12463
923.07692, 0.12242
1046.15385, 0.13352
984.61538, 0.12993
923.07692, 0.13316
1969.23077, 0.13386
984.61538, 0.12742
1169.23077, 0.13448
800.00000, 0.14319
1846.15385, 0.14059
1107.69231, 0.14354
1046.15385, 0.14244
800.00000, 0.15727
861.53846, 0.12687
800.00000, 0.13931
676.92308, 0.12009
307.69231, 0.13750
1230.76923, 0.14228
1292.30769, 0.13136
984.61538, 0.14557
430.76923, 0.13146
861.53846, 0.14958
2276.92308, 0.12672
984.61538, 0.12987
1169.23077, 0.12306
800.00000, 0.15259
1784.61538, 0.15260
1230.76923, 0.12109
1353.84615, 0.18768
1415.38462, 0.13221
1353.84615, 0.27424
1353.84615, 0.16123
1353.84615, 0.15622
615.38462, 0.14012
1415.38462, 0.13597
1046.15385, 0.13986
923.07692, 0.13166
184.61538, 0.12336
1846.15385, 0.13741
1046.15385, 0.14834
738.46154, 0.13408
1230.76923, 0.13290
1046.15385, 0.13175
2646.15385, 0.12630
1230.76923, 0.13763
1046.15385, 0.12158
1600.00000, 0.14114
676.92308, 0.11829
1538.46154, 0.13929
800.00000, 0.13001
1230.76923, 0.13544
1353.84615, 0.14136
1846.15385, 0.15261
1107.69231, 0.12886
1169.23077, 0.12870
800.00000, 0.12492
1169.23077, 0.14551
307.69231, 0.13659
984.61538, 0.13672
923.07692, 0.14631
1600.00000, 0.13131
1353.84615, 0.14643
1230.76923, 0.14465
615.38462, 0.14403
307.69231, 0.13670
923.07692, 0.12867
61.53846, 0.14644
1723.07692, 0.13017
1230.76923, 0.13539
1969.23077, 0.13284
615.38462, 0.13578
923.07692, 0.13316
1292.30769, 0.14376
1169.23077, 0.14094
1353.84615, 0.13135
923.07692, 0.12364
800.00000, 0.14061
1538.46154, 0.12387
861.53846, 0.13928
676.92308, 0.16637
800.00000, 0.13854
1846.15385, 0.12937
923.07692, 0.12865
1353.84615, 0.12815
1169.23077, 0.14945
861.53846, 0.14160
923.07692, 0.14441
1846.15385, 0.14177
800.00000, 0.12939
1046.15385, 0.13887
923.07692, 0.14666
246.15385, 0.16541
492.30769, 0.14210
430.76923, 0.15072
615.38462, 0.12990
923.07692, 0.12794
738.46154, 0.13730
1476.92308, 0.12430
1723.07692, 0.13067
1723.07692, 0.12142
1723.07692, 0.12690
1415.38462, 0.13693
61.53846, 0.15365
1292.30769, 0.12879
1230.76923, 0.13832
1292.30769, 0.13883
738.46154, 0.14504
615.38462, 0.12081
307.69231, 0.13025
1476.92308, 0.15555
1784.61538, 0.13316
923.07692, 0.12441
1107.69231, 0.12590
738.46154, 0.14848
1292.30769, 0.13501
1046.15385, 0.13090
1046.15385, 0.12899
2092.30769, 0.12783
800.00000, 0.14573
1353.84615, 0.12808
1353.84615, 0.13663
984.61538, 0.14838
676.92308, 0.14170
1538.46154, 0.11746
